"1202","R R","175X8X19","10.00","10","0.680","C-40","5","0","0","0"
"1203","PLATO","150X13X19","10.00","10","0.560","C-30","21","0","0","0"
"1204","SEG","SULMECANICA","10.00","231","0.250","C-5","90","0","0","0"
"1205","R R","200X50X19","10.00","5","4.150","C-50","2","0","0","0"
"1207","PM A38","25X25X1/4","10.00","102","0.050","D-25","650","0","0","0"
"1208","SOM- F","175X28X22","10.00","80","1.300","C-45","25","0","0","0"
"1209","C R","150X50X19","10.00","153","1.400","C-30","8","0","0","0"
"1210","R R","300X25X76","10.00","34","4.550","G-160","8","0","0","0"
"1212","R c/e","500x63x203","10.00","141","33.600","B-250","2","0","0","0"
"1213","Rc/e","500x63x203","10.00","197","31.200","B-270","2","0","0","0"
"1214","Rc/e","500x50x203","10.00","197","24.700","B-270","1","0","0","0"
"1215","PLACA","285x153x38","10.00","61","3.800","G-70","10","0","0","0"
"1216","C R","150X38X35","10.00","224","1.400","C-30","1","0","0","0"
"1217","SEG","BERCO","10.00","233","0.350","C-6","30","0","0","0"
"1218","DCD","115X3.2X22","10.00","150","0.080","B-180","200","0","0","0"
"1219","C R","100X76X19","10.00","17","1.100","C-15","4","0","0","0"
"1220","R R","300X50X76","10.00","177","9.500","G-150","1","0","0","0"
"1221","R R","300X50X76","10.00","234","9.500","G-150","1","0","0","0"
"1222","R R","250X20X32","10.00","3","2.950","G-100","6","0","0","0"
"1223","ANILLO","100X90X70","10.00","235","1.700","C-10","32","0","0","0"
"1224","ANILLO","50X85X30","10.00","235","0.380","D-60","20","0","0","0"
"1225","ANILLO","38X35X27","10.00","236","0.045","D-60","121","0","0","0"
"1226","SOM","125X25X32","10.00","80","0.520","C-30","10","0","0","0"
"1227","R R","200X32X19","10.00","169","2.600","C-50","14","0","0","0"
"1228","R R","300X25X127","10.00","9","4.300","G-150","1","0","0","0"
"1229","R R","508X45X203","10.00","32","24.500","B-270","2","0","0","0"
"1230","C C","125X76X32","10.00","49","1.750","C-20","3","0","0","0"
"1231","PAN","200X75X50","10.00","237","1.900","C-50","12","0","0","0"
"1232","R R","300X38X76","10.00","234","7.350","G-150","2","0","0","0"
"1233","PAN","150X50X25","20.00","87","0.420","E-75","1120","0","10","5"
"1235","DCR","250X3.2X25","10.00","51","0.350","G-160","33","0","0","0"
"1236","RUEDA","12.7X20","1.00","2","0.006","F-10","100","0","0","0"
"1237","PM A37","30X6X1/4","10.00","102","0.025","D-30","100","0","0","0"
"1238","PM A36","40X10X1/4","10.00","102","0.030","D-40","3060","0","0","0"
"1240","R R","150X25X19","10.00","27","1.200","C-30","15","0","0","0"
"1241","R R","400X50X38","10.00","3","16.800","G-220","5","0","0","0"
"1242","R b/r","200x25x22","10.00","28","2.050","C-50","5","0","0","0"
"1243","C P","175X30X25","10.00","235","2.000","C-40","1","0","0","0"
"1244","R R","230X25X19","10.00","224","2.400","G-100","1","0","0","0"
"1245","C R","125X50X19","10.00","224","1.000","C-20","5","0","0","0"
"1246","R R","200X13X38","10.00","224","1.000","C-50","23","0","0","0"
"1247","PLATO","175X13X19","10.00","224","0.650","C-40","6","0","0","0"
"1248","SOM/K","125X25X32","10.00","239","0.600","C-20","46","0","0","0"
"1249","R R","200X50X38","10.00","206","3.600","C-50","16","0","0","0"
"1250","C R","125X63X19","10.00","17","1.350","C-25","30","0","0","0"
"1251","C C","63X50X16","10.00","206","0.280","D-60","11","0","0","0"
"1252","R R","200X32X25","10.00","240","2.380","C-50","1","0","0","0"
"1253","C C","100X63X19","10.00","161","0.800","C-15","7","0","0","0"
"1254","C C","125X63X19","10.00","161","1.250","C-25","7","0","0","0"
"1255","C C","150X63X50","10.00","161","1.600","C-35","21","0","0","0"
"1256","C R","125X50X19","10.00","173","1.000","C-25","12","0","0","0"
"1257","R R","230X5X60","10.00","173","0.900","G-80","45","0","0","0"
"1258","P M","50X14X1/4","10.00","224","0.060","D-60","60","0","0","0"
"1260","RCH","230X10X25","10.00","346","1.350","G-80","167","0","0","0"
"1261","C R","175X63X19","10.00","34","3.000","C-40","1","0","0","0"
"1262","R R","457X38X127","10.00","175","13.500","G-250","2","0","0","0"
"1263","MOL /A","250X60X96","10.00","241","4.150","G-110","4","0","0","0"
"1264","PM A15","6X27X1/4","10.00","101","0.015","D-10","300","0","0","0"
"1265","PM A37","30X6X1/4","10.00","101","0.025","D-30","100","0","0","0"
"1266","PM A13","30X30X1/4","10.00","101","0.060","D-3O","100","0","0","0"
"1267","C R","100X50X19","10.00","153","0.700","C-10","21","0","0","0"
"1268","R R","100X32X25","10.00","69","0.700","C-15","7","0","0","0"
"1269","PM A6","20X30X1/4","10.00","102","0.060","D-30","250","0","0","0"
"1270","PM A25","25X1/4","10.00","69","0.020","D-30","60","0","0","0"
"1271","R R","500X25X127","10.00","197","13.800","B-270","1","0","0","0"
"1272","RAV","48X20","10.00","4","0.090","D-40","50","0","0","0"
"1273","R R","350X50X38","10.00","133","13.500","G-200","8","0","0","0"
"1274","R R","250X19X32","10.00","2","3.200","G-100","11","0","0","0"
"1275","RCH","200X8X19","10.00","243","0.850","C-50","8","0","0","0"
"1276","C R","150X50X25","10.00","24","1.450","C-35","3","0","0","0"
"1277","RR B/D","600X36X203","10.00","141","16.500","B-300","1","0","0","0"
"1278","C R","260X140X101","10.00","244","10.000","G-80","28","0","0","0"
"1279","R R","300X63X32","10.00","2","12.700","G-150","5","0","0","0"
"1280","R R","400X50X127","10.00","138","16.500","G-230","1","0","0","0"
"1281","R R","400X63X127","10.00","39","20.300","G-230","10","0","0","0"
"1282","C C","125X50X19","10.00","173","1.050","C-25","12","0","0","0"
"1283","MOLINO","400X125","10.00","246","30.000","-----","2","0","0","0"
"1284","R R","245X25X19","10.00","34","3.500","G-110","3","0","0","0"
"1285","R R","150X25X25","10.00","152","1.250","C-30","3","0","0","0"
"1286","C R","200X75X131","10.00","15","4.500","G-80","1","0","0","0"
"1287","R R","450X20X75","10.00","7","9.000","G-250","1","0","0","0"
"1288","RCH","250X16X25","10.00","28","2.600","G-90","6","0","0","0"
"1289","R R","125X13X19","10.00","36","0.490","C-20","239","0","0","0"
"1290","R R","175X25X19","10.00","21","1.500","C-40","18","0","0","0"
"1291","R R","200X19X19","10.00","21","1.600","C-50","9","0","0","0"
"1292","C R","100X50X19","10.00","10","0.700","C-10","3","0","0","0"
"1293","R R","300X25X76","10.00","10","4.600","G-160","1","0","0","0"
"1294","C R","150X50X25","10.00","24","1.450","C-30","3","0","0","0"
"1295","PLATO","150X19X19","10.00","41","0.710","C-30","6","0","0","0"
"1296","C PL","250X50X76","10.00","17","4.400","G-110","4","0","0","0"
"1297","C PL","250X76X73","10.00","104","6.900","G-110","1","0","0","0"
"1298","C PL","250X76X76","10.00","176","5.200","G-110","1","0","0","0"
"1299","C PL","250X60X76","10.00","176","5.200","G-110","1","0","0","0"
"1300","PAN","150X50X25","10.00","83","0.450","E-75","20","0","0","0"
"1301","R R","250X32X32","10.00","181","3.600","G-100","28","0","0","0"
"1302","P EL/P","93 CMS","10.00","245","6.000","_____","1","0","0","0"
"1303","R R","150X10X19","10.00","36","0.555","C-15","39","0","0","0"
"1304","C R","175X75X73","10.00","190","2.700","C-35","4","0","0","0"
"1305","C R","175X100X73","10.00","34","4.150","C-35","6","0","0","0"
"1306","L B","150X10X10","10.00","247","0.038","F-150","110","0","0","0"
"1307","L B","150X10X10","10.00","248","0.038","F-150","110","0","0","0"
"1308","C R","175X100X75","10.00","152","4.000","C-35","9","0","0","0"
"1309","C C","75X50X16","10.00","152","0.400","C-6","22","0","0","0"
"1310","R R","450X50X127","10.00","197","20.100","G-260","5","0","0","0"
"1311"," R R","350X28X127","10.00","144","5.900","G-220","2","0","0","0"
"1312","RCH","150X6X19","10.00","224","0.350","C-30","14","0","0","0"
"1313","RCH","150X8X19","10.00","224","0.410","C-30","4","0","0","0"
"1314","RCH","150X10X19","10.00","224","0.500","C-30","4","0","0","0"
"1315","R R","200X32X25","10.00","224","2.200","C-50","73","0","0","0"
"1316","DCR","115X1X22.2 esp","3.00","359","0.025","B-300","26200","0","0","0"
"1317","L B","150X8X8","3.00","50","0.035","F-150","120","0","0","0"
"1318","R R","508X204X305","10.00","9","104.000","B-300","1","0","0","0"
"1319","R R","508X204X305","10.00","251","105.000","B-300","1","0","0","0"
"1320","R R","200X19X38","10.00","9","1.650","C-50","4","0","0","0"
"1321","C R","200X76X25","10.00","49","4.200","G-65","1","0","0","0"
"1322","L B","100X13X13","10.00","252","0.040","D-40","50","0","0","0"
"1323","C C","100X75X19","10.00","152","1.200","C-10","2","0","0","0"
"1324","C C","100X75X19","10.00","93","1.200","C-10","2","0","0","0"
"1325","C R","175X75X19","10.00","166","3.500","C-35","3","0","0","0"
"1326","R R","230X19X19","10.00","3","2.500","G-80","1","0","0","0"
"1327","PLACA","150X285X8","3.00","253","0.700","G-160","3","0","0","0"
"1328","MOL/B","250X60X96","10.00","244","6.600","G-110","5","0","0","0"
"1329","RCH","150X6X19","10.00","10","0.400","C-30","10","0","0","0"
"1330","R R","300X38X73","10.00","154","6.100","G-160","1","0","0","0"
"1331","C R","125X63X19","10.00","176","1.100","C-30","5","0","0","0"
"1332","C C","100X38X19","10.00","17","0.630","C-15","23","0","0","0"
"1333","L B","100X13X11","10.00","203","0.030","D-40","200","0","0","0"
"1334","R R","200X32X25","10.00","174","2.350","C-50","13","0","0","0"
"1335","C R","175X75X73","10.00","175","2.250","C-40","1","0","0","0"
"1336","R R","508X32X203","10.00","32","17.500","B-270","1","0","0","0"
"1337","R R","285X20X50","10.00","91","4.450","G-150","2","0","0","0"
"1338","R R","254X13X76","10.00","24","2.100","G-110","2","0","0","0"
"1339","R R","200X10X16","10.00","254","0.880","C-50","3","0","0","0"
"1340","R R","250X13X32","10.00","224","1.750","G-110","27","0","0","0"
"1341","R R","250X10X32","10.00","224","1.300","G-110","15","0","0","0"
"1342","R R","200X38X25","10.00","224","2.560","C-50","84","0","0","0"
"1343","R R","200X40X25","10.00","224","2.680","C-50","5","0","0","0"
"1344","R R","250X10X32","10.00","181","1.220","G-110","16","0","0","0"
"1345","C C","76X50X19","10.00","34","0.440","C-6","6","0","0","0"
"1346","C R","250X76X75","10.00","152","6.400","G-80","2","0","0","0"
"1347","R R","100X25X19","10.00","10","0.550","C-10","5","0","0","0"
"1348","R R","400X22X127","10.00","7","7.800","G-240","0","0","0","0"
"1349","R R","450X32X204","10.00","174","11.800","G-260","1","0","0","0"
"1350","R R","300X32X76","10.00","174","5.400","G-150","1","0","0","0"
"1351","SEG","XIAN","10.00","120","0.180","C-6","130","0","0","0"
"1352","R R","200X25X25","10.00","154","2.000","C-50","1","0","0","0"
"1353","R R","250X13X32","10.00","223","1.500","G-110","12","0","0","0"
"1354","C R","125X63X32","10.00","17","1.100","C-25","7","0","0","0"
"1355","R R","150X19X32","10.00","91","1.000","C-30","4","0","0","0"
"1356","RAV","36X20","10.00","182","0.060","D-30","130","0","0","0"
"1357","RAV","42X20","10.00","182","0.060","D-40","80","0","0","0"
"1358","RAV","45X20","10.00","182","0.080","D-40","70","0","0","0"
"1359","RAV","50X20","10.00","182","0.100","D-60","90","0","0","0"
"1361","PMW236","38X13X1/4","10.00","101","0.050","D-40","160","0","0","0"
"1362","R R","350X25X127","10.00","256","6.350","G-200","3","0","0","0"
"1363","R R","350X38X127","10.00","17","8.300","G-230","3","0","0","0"
"1364","R R","457X25X76","10.00","8","10.400","G-250","1","0","0","0"
"1365","ANILLO","125X25X95","10.00","257","0.290","C-20","20","0","0","0"
"1366","R R","150X38X16","16.00","153","1.850","C-30","1","0","0","0"
"1367","R R","300X80X127","10.00","197","12.500","G-160","1","0","0","0"
"1368","R R","125X19X19","10.00","49","0.650","C-20","27","0","0","0"
"1369","C R","76X50X22","10.00","152","0.400","C-6","10","0","0","0"
"1436","C R","75X50X19","10.00","27","0.400","C-6","13","0","0","0"
"1370","R R","105X40X57","10.00","197","0.930","C-20","3","0","0","0"
"1371","MOLINO","248X50X19","10.00","66","6.650","G-110","1","0","0","0"
"1372","MOLINO","256X38X150","10.00","66","5.100","G-110","1","0","0","0"
"1373","ANILLO","150X100X100","10.00","258","3.200","C-30","3","0","0","0"
"1374","MOLINO","110X25X50","10.00","14","0.900","C-20","4","0","0","0"
"1375","MOLINO","100X33X13","10.00","14","0.750","C-10","4","0","0","0"
"1376","R R","250X32X32","10.00","224","3.500","G-110","5","0","0","0"
"1377","R R","250x10x32","10.00","152","1.600","G-110","3","0","0","0"
"1378","R R","508X50X32","10.00","7","26.500","B-250","2","0","0","0"
"1379","C R","300X100X38","10.00","27","18.600","G-160","2","0","0","0"
"1380","R R","300X32X38","10.00","174","5.300","G-160","1","0","0","0"
"1381","L B","100X10X6","10.00","203","0.030","D-40","50","0","0","0"
"1382","C C","175X63X25","10.00","176","2.600","C-45","3","0","0","0"
"1383","C C","125X63X25","10.00","176","1.250","C-25","2","0","0","0"
"1384","C R","150X50X25","10.00","176","1.250","C-35","12","0","0","0"
"1385","PEL/P","45 CMS","10.00","245","8.000","-----","4","0","0","0"
"1386","PM A36","40X10X1/4","10.00","101","0.035","D-40","710","0","0","0"
"1387","C R","175X75X73","10.00","198","2.300","C-40","7","0","0","0"
"1388","R R","457X30X203","10.00","259","12.900","G-250","2","0","0","0"
"1389","C R","100X50X25","10.00","116","0.750","C-20","6","0","0","0"
"1390","R R","190X13X19","10.00","7","1.200","C-50","17","0","0","0"
"1391","R R","200X13X19","10.00","9","1.150","C-50","6","0","0","0"
"1392","R R","300X10X38","10.00","9","2.400","G-160","2","0","0","0"
"1393","R R","350X50X38","10.00","260","13.800","G-200","4","0","0","0"
"1394","C C","75X50X19","10.00","176","0.400","C-6","32","0","0","0"
"1395","R R","400X32X203","10.00","177","11.800","G-220","1","0","0","0"
"1396","C R","300X150X32","10.00","22","17.000","G-120","1","1","1","1"
"1397","R R","400X25X127","10.00","224","7.300","G-210","1","1","1","1"
"1398","L B","150X10X10","1.00","54","0.038","D-35","1851","1","1","1"
"1399","R R","250X63X76","10.00","239","7.800","G-110","1","0","0","0"
"1400","R R","300X32X76","10.00","34","5.700","G-160","6","0","0","0"
"1401","R R","300X32X76","10.00","49","5.700","G-160","1","0","0","0"
"1402","CPL","100X25X16","10.00","91","0.500","C-10","15","0","0","0"
"1403","R R","250X 8X32","10.00","181","1.050","G-110","6","0","0","0"
"1404","R R","450X32X203","10.00","161","11.800","G-260","1","0","0","0"
"1405","R R","200 X 10X25","10.00","223","0.850","C-50","16","0","0","0"
"1406","R R","175X10X19","10.00","223","0.600","C-40","16","0","0","0"
"1407","R R","350X63X38","10.00","261","17.300","G-220","2","0","0","0"
"1408","R R","200X19X25","10.00","34","1.800","C-50","3","0","0","0"
"1409","R R","200X25X25","10.00","34","2.150","C-50","18","0","0","0"
"1410","R R","300X19X101","10.00","9","4.100","G-160","8","0","0","0"
"1411","R R","145X3.5X19","10.00","262","0.270","C-30","50","0","0","0"
"1412","R R","460X25X76","10.00","141","10.800","G-250","2","0","0","0"
"1413","R R","350X19X32","10.00","9","5.400","G-200","2","0","0","0"
"1414","R R","175X13X32","10.00","24","0.900","C-40","8","0","0","0"
"1415","R R","457X22X152","10.00","8","9.100","G-250","1","0","0","0"
"1416","DCR","100X3X13","10.00","51","0.070","C-30","60","0","0","0"
"1417","R R","350X25X127","10.00","104","5.800","G-230","1","0","0","0"
"1418","R R","250X19X25","10.00","263","2.700","G-110","11","0","0","0"
"1419","R R","200X25X19","10.00","264","1.750","C-50","6","0","0","0"
"1420","C C","125X50X19","10.00","10","1.200","C-20","3","0","0","0"
"1421","RCH","200X16X19","10.00","10","1.400","C-50","8","0","0","0"
"1422","RCH","200X19X19","10.00","10","1.600","C-50","3","0","0","0"
"1423","SEG","286X152X57","10.00","265","3.900","G-80","95","0","0","0"
"1424","DCR","24X0.7X2","10.00","266","0.001","D-40","200","0","0","0"
"1425","DCR","36X0.7X2","10.00","266","0.005","D-40","150","0","0","0"
"1426","R R","460X28X152","10.00","141","12.300","G-250","2","0","0","0"
"1427","R R","508X200X303","10.00","197","102.000","B-300","1","0","0","0"
"1428","MOLINO","250X38X81","10.00","267","5.200","G-100","15","0","0","0"
"1429","R R","230X25X25","10.00","5","2.800","G-80","5","0","0","0"
"1430","R R","400X55X76","10.00","7","19.300","G-220","4","0","0","0"
"1431","SOM","150X31X13","10.00","79","1.450","C-30","1","0","0","0"
"1432","C R","200X63X25","10.00","152","4.000","G-60","1","0","0","0"
"1433","C/PL","250X32X76","10.00","25","3.900","G-110","1","0","0","0"
"1435","SOM","150X31X13","10.00","25","1.500","C-30","1","0","0","0"
"1437","R R","200X32X32","10.00","104","2.500","C-50","4","0","0","0"
"1438","C R","75X50X19","10.00","17","0.360","C-6","37","0","0","0"
"1439","R R","350X38X127","10.00","268","8.800","G-200","1","0","0","0"
"1440","R R","200X32X32","10.00","26","2.700","C-50","7","0","0","0"
"1441","DCD","154X5.8X22","10.00","194","0.270","C-60","260","0","0","0"
"1442","SEG","XIAN","10.00","47","0.160","C-10","372","0","0","0"
"1443","R R","200X32X19","10.00","91","2.650","C-50","3","0","0","0"
"1444","R R","300X50X38","10.00","41","8.650","G-160","1","0","0","0"
"1445","C C","100X50X19","10.00","232","0.750","C-10","12","0","0","0"
"1446","R R","360X32X203","10.00","161","7.000","G-200","1","0","0","0"
"1447","C R","125X75X19","10.00","27","1.850","C-20","6","0","0","0"
"1448","R R","200X38X25","10.00","181","2.470","C-50","16","0","0","0"
"1449","R R","250X16X32","10.00","181","1.800","G-110","34","0","0","0"
"1450","R R","450X32X127","10.00","161","11.800","G-260","3","0","0","0"
"1451","C R","175X75X73","10.00","176","2.400","C-40","7","0","0","0"
"1452","C C","125X76X50","10.00","176","1.600","C-25","11","0","0","0"
"1453","C R","150X63X25","10.00","176","1.650","C-35","3","0","0","0"
"1454","C R","150X102X25","10.00","17","2.700","C-35","2","0","0","0"
"1455","R R","125X32X25","10.00","17","1.200","C-25","9","0","0","0"
"1456","R R","350X38X76","10.00","144","8.700","G-220","1","0","0","0"
"1457","R R","200X19X50","10.00","144","1.500","C-50","5","0","0","0"
"1458","SEG","XIAN","10.00","137","0.180","C-6","282","0","0","0"
"1459","R R","300X38X38","10.00","79","6.900","G-160","14","0","0","0"
"1460","R R","350X38X127","10.00","134","8.800","G-200","1","0","0","0"
"1461","C P L","125X38X32","10.00","232","1.280","C-20","10","0","0","0"
"1462","R R","150X10X19","10.00","174","0.470","C-30","3","0","0","0"
"1463","PMW207","20X38X1/4","10.00","101","0.040","D-20","220","0","0","0"
"1464","R R","200X38X25","10.00","270","2.800","C-50","1","0","0","0"
"1465","L B","150X10X10","10.00","271","0.040","F-155","271","0","0","0"
"1466","C R","100X50X16","10.00","272","0.560","C-25","24","0","0","0"
"1467","R R","300X38X38","10.00","206","6.100","G-160","1","0","0","0"
"1468","R R","350X38X127","10.00","219","8.800","G-200","5","0","0","0"
"1469","R R","450X38X127","10.00","7","15.800","G-250","1","0","0","0"
"1470","L B","150X10X10","10.00","273","0.040","F-155","100","0","0","0"
"1471","R R","300X25X101","10.00","211","5.100","G-150","4","0","0","0"
"1472","C R","250X50X76","10.00","206","3.850","G-110","6","0","0","0"
"1474","R R","400X20X127","10.00","9","7.600","G-230","1","0","0","0"
"1475","C R","200X100X73","10.00","272","4.800","G-80","1","0","0","0"
"1476","C R","125X75X20","10.00","26","1.850","C-20","4","0","0","0"
"1477","C R","100X38X16","10.00","251","0.580","C-10","4","0","0","0"
"1478","R R","50X38X13","10.00","17","0.300","C-6","12","0","0","0"
"1479","SEG","XIAN","10.00","179","0.180","C-6","50","0","0","0"
"1480","P M","20X25  p/ros1/4","10.00","81","0.040","D-40","150","0","0","0"
"1481","PMW178","13X25 p/ros3/16","10.00","81","0.020","D-30","360","0","0","0"
"1482","R R","300X32X32","10.00","275","5.000","G-160","5","0","0","0"
"1483","R R","250X25X25","10.00","49","3.550","G-110","42","0","0","0"
"1484","C C","100X38X19","10.00","153","0.600","C-10","5","0","0","0"
"1485","R R","300X40X50","10.00","219","7.525","G-160","3","0","0","0"
"1486","C R","200X100X73","10.00","274","4.900","G-80","4","0","0","0"
"1487","C R","100X38X19","10.00","27","0.550","C-10","5","0","0","0"
"1488","PMW237","38X25X1/4","10.00","101","0.075","D-40","100","0","0","0"
"1489","PMW232","32X50X1/4","10.00","101","0.080","D-40","160","0","0","0"
"1490","PMW208","20X50X1/4","10.00","101","0.055","D-20","220","0","0","0"
"1491","R R","200X25X19","10.00","39","2.150","C-50","51","0","0","0"
"1492","LIMA","150X10X10","10.00","276","0.038","D-35","540","0","0","0"
"1493","R R","150X13X19","10.00","39","0.700","C-30","14","0","0","0"
"1494","PLATO","150X13X19","10.00","39","0.600","C-30","4","0","0","0"
"1495","C C","175X50X25","10.00","49","2.300","C-40","3","0","0","0"
"1496","C R","150X76X32","10.00","49","2.500","C-30","3","0","0","0"
"1497","R R","230X25X50","10.00","49","3.000","G-80","1","0","0","0"
"1498","R R","400X21X127","10.00","9","7.700","G-230","1","0","0","0"
"1499","RCH","200X6X19","10.00","277","0.665","C-50","22","0","0","0"
"1500","RCH","200X8X19","10.00","277","0.820","C-50","69","0","0","0"
"1501","RCH","230X13X25","10.00","277","1.500","G-80","111","0","0","0"
"1502","C P","125X38X32","10.00","232","0.800","C-20","8","0","0","0"
"1503","C C","150X50X22","10.00","251","1.600","C-30","2","0","0","0"
"1504","R R","250X25X19","10.00","264","2.800","G-100","6","0","0","0"
"1505","C C","150X75X50","10.00","17","2.250","C-35","51","0","0","0"
"1506","R R","100X19X19","10.00","2","0.550","C-10","20","0","0","0"
"1507","R R","100X19X19","10.00","5","0.550","C-10","0","0","0","0"
"1508","R R","250X32X32","10.00","174","3.800","G-110","7","0","0","0"
"1509","R R","300X38X38","10.00","174","6.200","G-160","3","0","0","0"
"1510","C C","100X50X19","10.00","174","0.650","C-10","3","0","0","0"
"1511","R R","350X50X38","10.00","224","10.600","G-200","1","0","0","0"
"1512","R R","450X16X152","10.00","141","8.000","G-250","1","0","0","0"
"1513","RCH","175X6X19","10.00","109","0.500","C-40","40","0","0","0"
"1514","R R","76X38X32","10.00","79","0.450","C-6","2","0","0","0"
"1515","C R","125X63X19","10.00","27","1.450","C-20","29","0","0","0"
"1516","C R","150X63X22","10.00","98","1.800","C-30","1","0","0","0"
"1517","C R","75X38X19","10.00","153","0.350","C-6","10","0","0","0"
"1518","R R","350X32X127","10.00","138","7.700","G-200","1","0","0","0"
"1519","R R","350X32X127","10.00","278","7.500","G.200","1","0","0","0"
"1520","DCR","50X1X8","10.00","266","0.005","D-50","250","0","0","0"
"1521","DCR","50X2X8","10.00","266","0.008","D-50","100","0","0","0"
"1522","DCR","63X2X10","10.00","266","0.011","D-60","50","0","0","0"
"1523","DCR","100X2X16","10.00","53","0.055","C-40","50","0","0","0"
"1524","R R","150X25X19","10.00","17","1.250","C-40","0","0","0","0"
"1525","R R","100X25X19","10.00","17","0.500","C-15","10","0","0","0"
"1526","R R","100X19X19","10.00","3","0.450","C-10","40","0","0","0"
"1527","R R","100X25X19","10.00","3","0.550","C-10","10","0","0","0"
"1528","R R","230X25X32","10.00","99","2.800","G-80","1","0","0","0"
"1529","R R","175X10X32","10.00","99","0.700","C-40","1","0","0","0"
"1531","ANILLO","125X25X100","10.00","279","0.285","C-20","7","0","0","0"
"1532","C R","175X75X19","10.00","152","3.500","C-40","5","0","0","0"
"1533","R R","300X20X76","10.00","152","3.900","G-160","6","0","0","0"
"1534","R R","300X50X76","10.00","138","8.900","G-160","1","0","0","0"
"1535","C R","175X63X25","10.00","153","2.960","C-40","8","0","0","0"
"1536","R R","127X9X50","10.00","10","0.340","C-20","21","0","0","0"
"1537","R R","350X50X38","10.00","10","13.700","G-200","1","0","0","0"
"1538","R R","500X50X203","10.00","34","27.000","B-270","1","0","0","0"
"1539","DCR","400X4.5X32","10.00","107","1.100","G-250","10","0","0","0"
"1540","R R","300X50X76","10.00","99","9.500","G-160","1","0","0","0"
"1541","RCH","230X13X25","10.00","109","1.650","G-80","69","0","0","0"
"1542","R R","300X25X127","10.00","109","4.350","G-150","1","0","0","0"
"1543","MATRA","120X60X22","10.00","122","1.450","G-35","5","0","0","0"
"1544","C C","50X50X13","10.00","152","0.200","D-50","15","0","0","0"
"1545","C C","50X50X13","10.00","34","0.300","D-50","3","0","0","0"
"1546","SEG","KRAS","10.00","137","0.270","C-6","544","0","0","0"
"1547","R R","300X32X38","10.00","2","6.300","G-150","10","0","0","0"
"1548","PM A34","40X10X1/4","10.00","102","0.030","D-40","260","0","0","0"
"1549","R R","350X16X25","10.00","7","5.300","G-200","1","0","0","0"
"1550","SEG","KRAS","10.00","26","0.300","C-6","32","0","0","0"
"1551","C C","125X63X19","10.00","152","1.350","C-20","28","0","0","0"
"2410","R R","150X16X19","10.00","251","0.800","C-30","6","0","0","0"
"1553","R R","250X32X76","10.00","9","4.400","G-110","2","0","0","0"
"1554","R R","450X42X127","10.00","9","16.600","G-260","1","0","0","0"
"1555","R R","300X32X101","10.00","9","5.800","G-160","1","0","0","0"
"1556","R R","508X63X203","10.00","141","32.400","B-250","1","0","0","0"
"1557","R c/es","40x16x10","10.00","25","0.040","D-60","575","0","0","0"
"1558","R R","508X32X203","10.00","39","17.900","B-270","1","0","0","0"
"1559","R R","508X63X203","10.00","39","32.000","B-270","2","0","0","0"
"1560","R R","350X32X127","10.00","280","7.300","G-200","1","0","0","0"
"1561","R R","450X13X152","10.00","9","6.000","G-260","1","0","0","0"
"1562","R R","600X22X152","10.00","281","16.700","B-300","2","0","0","0"
"1563","R R","350X40X60","10.00","224","8.500","G-200","1","0","0","0"
"1564","RCH","175X8X19","10.00","224","0.500","C-40","13","0","0","0"
"1565","R R","350X40X60","10.00","223","8.500","G-200","1","0","0","0"
"1566","R R","400X38X127","10.00","104","11.100","G-250","1","0","0","0"
"1567","C R","100X63X19","10.00","17","0.890","C-15","10","0","0","0"
"1568","R R","150X19X19","10.00","17","0.850","C-30","3","0","0","0"
"1569","R R","230X10X25","10.00","17","1.250","G-90","3","0","0","0"
"1570","C R","63X38X19","10.00","17","0.300","D-60","10","0","0","0"
"1571","R R","50X32X19","10.00","17","0.165","C-6","3","0","0","0"
"1572","R R","76X32X19","10.00","17","0.380","C-10","3","0","0","0"
"1573","LIMA/B","150X10X10","10.00","86","0.050","F-150","160","0","0","0"
"1574","LIMA/B","150X8X8","10.00","86","0.050","F-150","110","0","0","0"
"1575","LIMA/B","150X8X8","10.00","276","0.036","D-35","110","0","0","0"
"1576","PLATO","50X12X14","10.00","322","0.045","D-60","100","0","0","0"
"1577","R R","175X3X19","10.00","346","0.320","C-40","6","0","0","0"
"1578","RCH","125X6X32","10.00","109","0.300","C-20","12","0","0","0"
"1579","RCH","230X8X25","10.00","109","1.135","G-80","69","0","0","0"
"1580","R R","150X3X19","10.00","28","0.260","C-30","6","0","0","0"
"1581","R R","150X6X19","10.00","181","0.320","C-30","6","0","0","0"
"1582","LIMA/B","100X11X6","10.00","203","0.025","D-40","25","0","0","0"
"1583","R R","350X38X38","10.00","75","10.250","G-220","33","0","0","0"
"1584","C P L","125X40X22","10.00","303","1.150","C-20","123","0","0","0"
"1586","RCH","230X10X32","10.00","277","1.250","G-80","32","0","0","0"
"1587","RCH","200X10X19","10.00","277","0.940","C-50","137","0","0","0"
"1589","RCH","250X13X32","10.00","277","1.900","G-110","89","0","0","0"
"1590","RCH","200X13X19","10.00","277","1.180","C-50","138","0","0","0"
"1591","R R","300X38X38","10.00","75","7.200","G-160","1","0","0","0"
"1592","R R","185X22X19","10.00","241","2.100","C-50","2","0","0","0"
"1593","R R","250X19X22","10.00","7","2.850","G-110","1","0","0","0"
